ctmsId,externalId,namespace,contentType,createdAt,sourceLanguage,sourceText,targetLanguage,enReferenceTranslation,targetText,contentId,translationProvider,productViewCount,productRevenue,productURL,Evaluation,Root Cause,Comment
product-core_content-name_322561244_35,322561244_35,product-core,content-name,2025-03-04 20:52:21.971393 UTC,tr-tr,Franco 2pr Beyaz Erkek Sneaker,ar-ae,Franco 2pr White Men's Sneaker,حذاء فرانكو 2PR باللون الأبيض للرجال,322561244,Alibaba,258393.0,14844,https://www.trendyol.com/ar/pname-p-322561244,OK,,
product-core_content-name_830486101_35,830486101_35,product-core,content-name,2025-03-04 12:30:10.456632 UTC,tr-tr,Kadın Kare Yaka Kalın Askı Tasarım Midi Boy Elbise Siyah,ar-ae,Women's Square Collar Thick Strap Design Midi Length Dress Black,فستان نسائي متوسط الطول بياقة مربعة وحزام سميك باللون الأسود,830486101,Alibaba,252041.0,92626,https://www.trendyol.com/ar/pname-p-830486101,OK,,
product-core_content-name_818663464_35,818663464_35,product-core,content-name,2025-03-04 20:55:05.599461 UTC,tr-tr,U.S.POLO ASSN. TRACKY 4FX - Beyaz ve Mavi Comfort Casual Spor Ayakkabı,ar-ae,U.S.Polo Assn. Tracky 4Fx - White and Blue Comfort Casual Sneakers,يو اس بولو اسن. TRACKY 4FX - حذاء رياضي كاجوال مريح باللونين الأبيض والأزرق,818663464,Alibaba,241650.0,689,https://www.trendyol.com/ar/pname-p-818663464,OK,,
product-core_content-name_808466339_35,808466339_35,product-core,content-name,2025-03-04 12:26:16.463881 UTC,tr-tr,Tek Omuz Açık Büzgülü Kadife Elbise,ar-ae,One Shoulder Open Gathered Velvet Dress,فستان مخملي مكشكش بكتف واحد,808466339,Alibaba,233537.0,59217,https://www.trendyol.com/ar/pname-p-808466339,OK,,
product-core_content-name_857635908_35,857635908_35,product-core,content-name,2025-02-07 11:58:19.360730 UTC,tr-tr,Erkek Çocuk Regular Fit Bisiklet Yaka Sweatshirt,ar-ae,Boy's Regular Fit Crew Neck Sweatshirt,سويت شيرت للأولاد ذو قصة عادية ورقبة دائرية,857635908,Alibaba,232565.0,63317,https://www.trendyol.com/ar/pname-p-857635908,OK,,
product-core_content-name_886432586_35,886432586_35,product-core,content-name,2025-02-07 20:26:40.732164 UTC,tr-tr,Siyah Düz Eteği Belden Açılan Fiyonklu Dokuma Finike Midi Astarsız Kokteyl Elbise,ar-ae,Black Straight Hem Waist Opening Bow Woven Finike Midi Unlined Cocktail Dress,تنورة سوداء مستقيمة مفتوحة الخصر القوس المنسوجة Finike ميدي فستان كوكتيل غير مبطن,886432586,Alibaba,228809.0,91992,https://www.trendyol.com/ar/pname-p-886432586,OK,فستان حفلات نسائي غير مبطن مستقيم متوسط الطول ضيق الخصر بتصميم فينيقي بلون أسود,
product-core_content-name_892011723_35,892011723_35,product-core,content-name,2025-01-15 10:33:31.442017 UTC,tr-tr,Nike Court Vision LO VDAY - Kadın Spor Ayakkabısı,ar-ae,Nike Court Vision Lo Vday - Women's Sneakers,Nike Court Vision LO VDAY - حذاء رياضي نسائي,892011723,Alibaba,227582.0,80749,https://www.trendyol.com/ar/pname-p-892011723,OK,,
product-core_content-name_68958438_35,68958438_35,product-core,content-name,2025-03-04 20:54:11.876053 UTC,tr-tr,Kadın Unisex Beyaz Sneaker,ar-ae,Women's Unisex White Sneakers,حذاء رياضي أبيض للجنسين,68958438,Alibaba,220682.0,98889,https://www.trendyol.com/ar/pname-p-68958438,Ideal,,
product-core_content-name_828498442_35,828498442_35,product-core,content-name,2025-02-21 11:31:22.835628 UTC,tr-tr,Cloudfoam Comfy Kadın Sneaker - Ih6125,ar-ae,Cloudfoam Comfy Women's Sneaker - Ih6125,حذاء رياضي نسائي مريح من Cloudfoam - Ih6125,828498442,Alibaba,217953.0,23686,https://www.trendyol.com/ar/pname-p-828498442,Ideal,,
product-core_content-name_406446700_35,406446700_35,product-core,content-name,2025-03-04 20:52:22.960357 UTC,tr-tr,Sorley 2pr Siyah Kadın Sneaker,ar-ae,Sorley 2pr Black Women's Sneaker,حذاء رياضي نسائي من Sorley 2pr باللون الأسود,406446700,Alibaba,211522.0,59313,https://www.trendyol.com/ar/pname-p-406446700,OK,,
product-core_content-name_377369577_35,377369577_35,product-core,content-name,2025-02-28 10:21:33.010255 UTC,tr-tr,530 Lifestyle Unisex Beyaz Spor Ayakkabı Mr530sg,ar-ae,530 Lifestyle Unisex White Sports Shoes Mr530sg,530 لايف ستايل حذاء رياضي أبيض للجنسين Mr530sg,377369577,Alibaba,206829.0,66030,https://www.trendyol.com/ar/pname-p-377369577,OK,,
product-core_content-name_887389665_35,887389665_35,product-core,content-name,2025-02-07 06:37:15.823001 UTC,tr-tr,Çocuk Spor Ayakkabı-sneaker-düz Kaymaz Taban-beyaz Siyah(DAR KALIP),ar-ae,Children's Sports Shoes-Sneaker-Flat Non-Slip Sole-White Black (Narrow Fit),حذاء رياضي للأطفال - حذاء رياضي - نعل مسطح غير قابل للانزلاق - أبيض أسود (قصة ضيقة),887389665,Alibaba,203012.0,70234,https://www.trendyol.com/ar/pname-p-887389665,OK,,
